Sexo;Grupo quinquenal de edad;País de nacimiento;Nacionalidad;País destino;Periodo;Total
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2018S1;6
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2017S2;4
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2017S1;7
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2016S2;10
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2016S1;8
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2015S2;7
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2015S1;7
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2014S2;15
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2014S1;19
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2013S2;17
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2013S1;12
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2012S2;7
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2012S1;3
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2011S2;2
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2011S1;5
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2010S2;3
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2010S1;1
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2009S2;3
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2009S1;1
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2008S2;8
Ambos sexos;De 20 a 24 años;España;Total;Ecuador;2008S1;3
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2021S1;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2020S2;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2020S1;2
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2019S2;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2019S1;3
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2018S2;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2018S1;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2017S2;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2017S1;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2016S2;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2016S1;4
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2015S2;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2015S1;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2014S2;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2014S1;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2013S2;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2013S1;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2012S2;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2012S1;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2011S2;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2011S1;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2010S2;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2010S1;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2009S2;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2009S1;1
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2008S2;0
Ambos sexos;De 20 a 24 años;España;Total;Paraguay;2008S1;2
Ambos sexos;De 20 a 24 años;España;Total;Perú;2021S1;2
Ambos sexos;De 20 a 24 años;España;Total;Perú;2020S2;0
Ambos sexos;De 20 a 24 años;España;Total;Perú;2020S1;10
Ambos sexos;De 20 a 24 años;España;Total;Perú;2019S2;3
Ambos sexos;De 20 a 24 años;España;Total;Perú;2019S1;5
Ambos sexos;De 20 a 24 años;España;Total;Perú;2018S2;4
Ambos sexos;De 20 a 24 años;España;Total;Perú;2018S1;10
Ambos sexos;De 20 a 24 años;España;Total;Perú;2017S2;1
Ambos sexos;De 20 a 24 años;España;Total;Perú;2017S1;5
Ambos sexos;De 20 a 24 años;España;Total;Perú;2016S2;6
Ambos sexos;De 20 a 24 años;España;Total;Perú;2016S1;6
Ambos sexos;De 20 a 24 años;España;Total;Perú;2015S2;6
Ambos sexos;De 20 a 24 años;España;Total;Perú;2015S1;11
Ambos sexos;De 20 a 24 años;España;Total;Perú;2014S2;7
Ambos sexos;De 20 a 24 años;España;Total;Perú;2014S1;15
Ambos sexos;De 20 a 24 años;España;Total;Perú;2013S2;8
Ambos sexos;De 20 a 24 años;España;Total;Perú;2013S1;10
Ambos sexos;De 20 a 24 años;España;Total;Perú;2012S2;9
Ambos sexos;De 20 a 24 años;España;Total;Perú;2012S1;12
Ambos sexos;De 20 a 24 años;España;Total;Perú;2011S2;3
Ambos sexos;De 20 a 24 años;España;Total;Perú;2011S1;9
Ambos sexos;De 20 a 24 años;España;Total;Perú;2010S2;4
Ambos sexos;De 20 a 24 años;España;Total;Perú;2010S1;10
Ambos sexos;De 20 a 24 años;España;Total;Perú;2009S2;8
Ambos sexos;De 20 a 24 años;España;Total;Perú;2009S1;6
Ambos sexos;De 20 a 24 años;España;Total;Perú;2008S2;4
Ambos sexos;De 20 a 24 años;España;Total;Perú;2008S1;4
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2021S1;1
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2020S2;1
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2020S1;1
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2019S2;3
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2019S1;1
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2018S2;7
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2018S1;4
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2017S2;2
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2017S1;1
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2016S2;2
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2016S1;6
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2015S2;16
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2015S1;3
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2014S2;2
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2014S1;7
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2013S2;8
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2013S1;13
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2012S2;2
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2012S1;4
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2011S2;2
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2011S1;2
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2010S2;1
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2010S1;1
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2009S2;1
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2009S1;4
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2008S2;0
Ambos sexos;De 20 a 24 años;España;Total;Uruguay;2008S1;2
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2021S1;2
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2020S2;4
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2020S1;4
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2019S2;2
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2019S1;6
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2018S2;3
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2018S1;5
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2017S2;2
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2017S1;1
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2016S2;2
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2016S1;1
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2015S2;2
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2015S1;6
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2014S2;5
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2014S1;1
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2013S2;4
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2013S1;8
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2012S2;8
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2012S1;2
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2011S2;2
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2011S1;6
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2010S2;4
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2010S1;4
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2009S2;3
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2009S1;4
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2008S2;2
Ambos sexos;De 20 a 24 años;España;Total;Venezuela;2008S1;6
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2021S1;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2020S2;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2020S1;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2019S2;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2019S1;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2018S2;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2018S1;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2017S2;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2017S1;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2016S2;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2016S1;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2015S2;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2015S1;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2014S2;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2014S1;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2013S2;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2013S1;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2012S2;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2012S1;0
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2011S2;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2011S1;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2010S2;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2010S1;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2009S2;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2009S1;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2008S2;""
Ambos sexos;De 20 a 24 años;España;Total;Otro país de Sudamérica;2008S1;""
Ambos sexos;De 20 a 24 años;España;Total;Asia;2021S1;52
Ambos sexos;De 20 a 24 años;España;Total;Asia;2020S2;41
Ambos sexos;De 20 a 24 años;España;Total;Asia;2020S1;79
Ambos sexos;De 20 a 24 años;España;Total;Asia;2019S2;52
Ambos sexos;De 20 a 24 años;España;Total;Asia;2019S1;65
Ambos sexos;De 20 a 24 años;España;Total;Asia;2018S2;42
Ambos sexos;De 20 a 24 años;España;Total;Asia;2018S1;63
Ambos sexos;De 20 a 24 años;España;Total;Asia;2017S2;59
Ambos sexos;De 20 a 24 años;España;Total;Asia;2017S1;62
Ambos sexos;De 20 a 24 años;España;Total;Asia;2016S2;74
Ambos sexos;De 20 a 24 años;España;Total;Asia;2016S1;88
Ambos sexos;De 20 a 24 años;España;Total;Asia;2015S2;95
Ambos sexos;De 20 a 24 años;España;Total;Asia;2015S1;96
Ambos sexos;De 20 a 24 años;España;Total;Asia;2014S2;63
Ambos sexos;De 20 a 24 años;España;Total;Asia;2014S1;65
Ambos sexos;De 20 a 24 años;España;Total;Asia;2013S2;82
Ambos sexos;De 20 a 24 años;España;Total;Asia;2013S1;57
Ambos sexos;De 20 a 24 años;España;Total;Asia;2012S2;63
Ambos sexos;De 20 a 24 años;España;Total;Asia;2012S1;58
Ambos sexos;De 20 a 24 años;España;Total;Asia;2011S2;92
Ambos sexos;De 20 a 24 años;España;Total;Asia;2011S1;87
Ambos sexos;De 20 a 24 años;España;Total;Asia;2010S2;58
Ambos sexos;De 20 a 24 años;España;Total;Asia;2010S1;52
Ambos sexos;De 20 a 24 años;España;Total;Asia;2009S2;44
Ambos sexos;De 20 a 24 años;España;Total;Asia;2009S1;56
Ambos sexos;De 20 a 24 años;España;Total;Asia;2008S2;46
Ambos sexos;De 20 a 24 años;España;Total;Asia;2008S1;54
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2021S1;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2020S2;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2020S1;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2019S2;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2019S1;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2018S2;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2018S1;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2017S2;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2017S1;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2016S2;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2016S1;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2015S2;""
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2015S1;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2014S2;""
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2014S1;""
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2013S2;""
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2013S1;""
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2012S2;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2012S1;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2011S2;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2011S1;""
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2010S2;""
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2010S1;""
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2009S2;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2009S1;""
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2008S2;0
Ambos sexos;De 20 a 24 años;España;Total;Bangladesh;2008S1;""
Ambos sexos;De 20 a 24 años;España;Total;China;2021S1;18
Ambos sexos;De 20 a 24 años;España;Total;China;2020S2;10
Ambos sexos;De 20 a 24 años;España;Total;China;2020S1;14
Ambos sexos;De 20 a 24 años;España;Total;China;2019S2;22
Ambos sexos;De 20 a 24 años;España;Total;China;2019S1;19
Ambos sexos;De 20 a 24 años;España;Total;China;2018S2;13
Ambos sexos;De 20 a 24 años;España;Total;China;2018S1;10
Ambos sexos;De 20 a 24 años;España;Total;China;2017S2;20
Ambos sexos;De 20 a 24 años;España;Total;China;2017S1;17
Ambos sexos;De 20 a 24 años;España;Total;China;2016S2;19
Ambos sexos;De 20 a 24 años;España;Total;China;2016S1;19
Ambos sexos;De 20 a 24 años;España;Total;China;2015S2;22
Ambos sexos;De 20 a 24 años;España;Total;China;2015S1;26
Ambos sexos;De 20 a 24 años;España;Total;China;2014S2;29
Ambos sexos;De 20 a 24 años;España;Total;China;2014S1;19
Ambos sexos;De 20 a 24 años;España;Total;China;2013S2;16
Ambos sexos;De 20 a 24 años;España;Total;China;2013S1;20
Ambos sexos;De 20 a 24 años;España;Total;China;2012S2;19
Ambos sexos;De 20 a 24 años;España;Total;China;2012S1;24
Ambos sexos;De 20 a 24 años;España;Total;China;2011S2;49
Ambos sexos;De 20 a 24 años;España;Total;China;2011S1;40
Ambos sexos;De 20 a 24 años;España;Total;China;2010S2;22
Ambos sexos;De 20 a 24 años;España;Total;China;2010S1;12
Ambos sexos;De 20 a 24 años;España;Total;China;2009S2;15
Ambos sexos;De 20 a 24 años;España;Total;China;2009S1;15
Ambos sexos;De 20 a 24 años;España;Total;China;2008S2;14
Ambos sexos;De 20 a 24 años;España;Total;China;2008S1;17
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2021S1;1
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2020S2;3
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2020S1;3
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2019S2;2
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2019S1;4
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2018S2;2
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2018S1;4
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2017S2;2
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2017S1;5
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2016S2;1
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2016S1;1
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2015S2;1
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2015S1;5
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2014S2;2
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2014S1;8
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2013S2;15
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2013S1;1
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2012S2;2
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2012S1;3
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2011S2;3
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2011S1;1
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2010S2;5
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2010S1;6
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2009S2;2
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2009S1;2
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2008S2;3
Ambos sexos;De 20 a 24 años;España;Total;Filipinas;2008S1;6
Ambos sexos;De 20 a 24 años;España;Total;India;2021S1;1
Ambos sexos;De 20 a 24 años;España;Total;India;2020S2;1
Ambos sexos;De 20 a 24 años;España;Total;India;2020S1;6
Ambos sexos;De 20 a 24 años;España;Total;India;2019S2;2
Ambos sexos;De 20 a 24 años;España;Total;India;2019S1;2
Ambos sexos;De 20 a 24 años;España;Total;India;2018S2;3
Ambos sexos;De 20 a 24 años;España;Total;India;2018S1;0
Ambos sexos;De 20 a 24 años;España;Total;India;2017S2;0
Ambos sexos;De 20 a 24 años;España;Total;India;2017S1;3
Ambos sexos;De 20 a 24 años;España;Total;India;2016S2;3
Ambos sexos;De 20 a 24 años;España;Total;India;2016S1;6
Ambos sexos;De 20 a 24 años;España;Total;India;2015S2;4
Ambos sexos;De 20 a 24 años;España;Total;India;2015S1;0
Ambos sexos;De 20 a 24 años;España;Total;India;2014S2;""
Ambos sexos;De 20 a 24 años;España;Total;India;2014S1;2
Ambos sexos;De 20 a 24 años;España;Total;India;2013S2;1
Ambos sexos;De 20 a 24 años;España;Total;India;2013S1;2
Ambos sexos;De 20 a 24 años;España;Total;India;2012S2;4
Ambos sexos;De 20 a 24 años;España;Total;India;2012S1;1
Ambos sexos;De 20 a 24 años;España;Total;India;2011S2;3
Ambos sexos;De 20 a 24 años;España;Total;India;2011S1;6
Ambos sexos;De 20 a 24 años;España;Total;India;2010S2;""
Ambos sexos;De 20 a 24 años;España;Total;India;2010S1;3
Ambos sexos;De 20 a 24 años;España;Total;India;2009S2;0
Ambos sexos;De 20 a 24 años;España;Total;India;2009S1;1
Ambos sexos;De 20 a 24 años;España;Total;India;2008S2;0
Ambos sexos;De 20 a 24 años;España;Total;India;2008S1;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2021S1;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2020S2;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2020S1;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2019S2;3
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2019S1;2
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2018S2;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2018S1;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2017S2;1
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2017S1;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2016S2;1
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2016S1;1
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2015S2;1
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2015S1;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2014S2;""
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2014S1;""
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2013S2;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2013S1;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2012S2;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2012S1;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2011S2;0
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2011S1;1
Ambos sexos;De 20 a 24 años;España;Total;Pakistán;2010S2;4
