"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","POL","Poland","2015","2015",27.5,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","POL","Poland","2016","2016",28,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","POL","Poland","2017","2017",29.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","POL","Poland","2018","2018",28.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","POL","Poland","2019","2019",27.5,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2009","2009",25.6,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2010","2010",24.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2011","2011",25.9,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2012","2012",25.5,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2013","2013",23.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2014","2014",23.7,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2015","2015",24.7,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2016","2016",26.5,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2017","2017",25.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2018","2018",24.9,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2019","2019",25.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2000","2000",25.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2001","2001",27.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2002","2002",25.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2004","2004",22.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2005","2005",24.7,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2006","2006",22.3,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2007","2007",24.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2008","2008",24.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2009","2009",24,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2011","2011",22.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2012","2012",20.5,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2013","2013",24.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2014","2014",22.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2015","2015",27.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2016","2016",26.3,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2017","2017",21.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2018","2018",23.5,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2019","2019",20.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2016","2016",28.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2017","2017",27.5,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2018","2018",27.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2019","2019",25.5,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2000","2000",16.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2001","2001",16.7,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2002","2002",16.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2003","2003",15.7,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2004","2004",15.6,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2005","2005",15.9,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2006","2006",16.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2007","2007",18,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2008","2008",17.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2009","2009",16.9,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2010","2010",17.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2011","2011",17.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2012","2012",17.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2013","2013",16.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2014","2014",16.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2015","2015",15.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2016","2016",15.6,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2017","2017",15,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2018","2018",14.7,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2019","2019",14.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2008","2008",36.6,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2009","2009",38.9,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2010","2010",40.8,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2011","2011",43.5,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2012","2012",43.6,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2013","2013",42.6,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2014","2014",41,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2015","2015",41.9,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2016","2016",42.1,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2017","2017",37.3,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2018","2018",33.3,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Turkey","2019","2019",34.6,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2013","2013",20.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2018","2018",18.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2019","2019",18.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2011","2011",15.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2012","2012",19.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2013","2013",20,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2014","2014",19.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2015","2015",21.5,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2016","2016",19.3,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2017","2017",16.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2018","2018",20,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2019","2019",27.3,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CHL","Chile","2020","2020",26.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2001","2001",14.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2002","2002",12.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2003","2003",12,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2004","2004",11.4,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2005","2005",12.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2006","2006",13.8,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2007","2007",14.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2008","2008",14.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2009","2009",13.7,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2010","2010",14,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2011","2011",15.3,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2012","2012",15.6,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2013","2013",15.7,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2014","2014",15.7,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2015","2015",17.3,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2016","2016",17.9,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2017","2017",18.2,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2018","2018",18.3,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","EST","Estonia","2019","2019",18.1,,
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2012","2012",16.4,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2014","2014",24.9,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2015","2015",27.8,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2016","2016",26.9,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2017","2017",24.1,"D","Difference in methodology"
"PHARINFC","J-Antiinfectives for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ISR","Israel","2018","2018",20.7,"D","Difference in methodology"
